/home/gorgsss/.local/lib/python3.8/site-packages/gym/logger.py:30: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  warnings.warn(colorize('%s: %s'%('WARN', msg % args), 'yellow'))
Using cuda device
Logging to ./logger/PPO_160
-----------------------------
| time/              |      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -449        |
| time/                   |             |
|    fps                  | 152         |
|    iterations           | 632         |
|    time_elapsed         | 8476        |
|    total_timesteps      | 1294336     |
| train/                  |             |
|    approx_kl            | 0.018198859 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.63       |
|    explained_variance   | -2.11e+03   |
|    learning_rate        | 0.002       |
|    loss                 | 33.3        |
|    n_updates            | 6310        |
|    policy_gradient_loss | -0.000547   |
|    std                  | 0.563       |
|    value_loss           | 140         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -441        |
| time/                   |             |
|    fps                  | 152         |
|    iterations           | 633         |
|    time_elapsed         | 8482        |
|    total_timesteps      | 1296384     |
| train/                  |             |
|    approx_kl            | 0.046762478 |
|    average_reward       | -2.61e+03   |
|    clip_fraction        | 0.359       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.62       |
|    explained_variance   | -0.188      |
|    learning_rate        | 0.002       |
|    loss                 | 1.28        |
|    n_updates            | 6320        |
|    policy_gradient_loss | -0.0109     |
|    std                  | 0.562       |
|    value_loss           | 30.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -441        |
| time/                   |             |
|    fps                  | 152         |
|    iterations           | 634         |
|    time_elapsed         | 8488        |
|    total_timesteps      | 1298432     |
| train/                  |             |
|    approx_kl            | 0.030506372 |
|    clip_fraction        | 0.379       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.6        |
|    explained_variance   | -8.88       |
|    learning_rate        | 0.002       |
|    loss                 | 4.62        |
|    n_updates            | 6330        |
|    policy_gradient_loss | 0.00875     |
|    std                  | 0.561       |
|    value_loss           | 36.6        |
-----------------------------------------
[-3452.2956436681243, -3972.8165761659934, -3710.079905474603, -1872.527455959553, -3464.8789789344887, -294.3540883436123, -3206.919920403093, -991.2458943384352, -2853.3798752561484, -3010.312072321286, -1550.1235266493957, -2259.6690218723193, 832.265280240156, -4246.068896071817, -2677.05555201377]
average score in a real environment : -2448.6308084821653
minimum score in a real environment : -4246.068896071817
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -442       |
| time/                   |            |
|    fps                  | 151        |
|    iterations           | 635        |
|    time_elapsed         | 8608       |
|    total_timesteps      | 1300480    |
| train/                  |            |
|    approx_kl            | 0.08887796 |
|    average_reward       | -2.34e+03  |
|    clip_fraction        | 0.48       |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.6       |
|    explained_variance   | -0.997     |
|    learning_rate        | 0.002      |
|    loss                 | 0.308      |
|    n_updates            | 6340       |
|    policy_gradient_loss | 0.000362   |
|    std                  | 0.562      |
|    value_loss           | 10.4       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -442        |
| time/                   |             |
|    fps                  | 151         |
|    iterations           | 636         |
|    time_elapsed         | 8613        |
|    total_timesteps      | 1302528     |
| train/                  |             |
|    approx_kl            | 0.051111586 |
|    clip_fraction        | 0.415       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.64       |
|    explained_variance   | -128        |
|    learning_rate        | 0.002       |
